Tags	Asker Reputation	Asker Id	User type	Profile Image	Asker Name	Link to Asker	Is Answered	View Count	Answer Count	Score	last_activity_date	creation_date	Question Id	link	Title	Answerer reputation	Answerer Id	Answerer user_type	Answerer accept rate	Answerer profile_image	Answerer Name	Answerer link	Is Accepted	Answerer score	last_activity_date	last_edit_date	creation_date	Answer_id	Question_id 
['c#', '.net', 'logging', '.net-core', '.net-standard']	122047	91	moderator	https://www.gravatar.com/avatar/411cf599ae9fe1ef80d40644c83c0f78?s=128&d=identicon&r=PG	Michael Stum	https://stackoverflow.com/users/91/michael-stum	True	15756	6	92	1572954314	1531627687	51345161	https://stackoverflow.com/questions/51345161/should-i-take-ilogger-iloggert-iloggerfactory-or-iloggerprovider-for-a-libra	Should I take ILogger, ILogger&lt;T&gt;, ILoggerFactory or ILoggerProvider for a library?	31102	45091	registered	N/A	https://www.gravatar.com/avatar/9d6161f7a9eaf37fa9df33b656d870b7?s=128&d=identicon&r=PG	davidfowl	https://stackoverflow.com/users/45091/davidfowl	False	26	1531857237	1531857237	1531841648	51385314	51345161
['c#', '.net', 'wpf', 'dllimport']	8	12324967	registered	https://www.gravatar.com/avatar/d5eeb074d71cf1f48e29a5714728b0ae?s=128&d=identicon&r=PG&f=1	Cookie	https://stackoverflow.com/users/12324967/cookie	True	66	1	1	1572953725	1572951354	58709864	https://stackoverflow.com/questions/58709864/how-to-pause-code-so-it-can-finish-other-code-and-then-resume	How to pause code so it can finish other code and then resume	58624	52626	registered	78	https://i.stack.imgur.com/LJtQG.png?s=128&g=1	Wim Coenen	https://stackoverflow.com/users/52626/wim-coenen	True	1	1572953725	1572953725	1572952217	58710116	58709864
['.net', 'windows-media-player']	4	8688743	registered	https://www.gravatar.com/avatar/903b316debbe8c2afdd72975df7989e3?s=128&d=identicon&r=PG&f=1	Pa K	https://stackoverflow.com/users/8688743/pa-k	False	24	1	0	1572952667	1572868947	58693083	https://stackoverflow.com/questions/58693083/c-detect-if-windows-features-are-turned-on-particularly-windows-media-player	C# - detect if windows features are turned on (particularly Windows Media Player)	4	8688743	registered	N/A	https://www.gravatar.com/avatar/903b316debbe8c2afdd72975df7989e3?s=128&d=identicon&r=PG&f=1	Pa K	https://stackoverflow.com/users/8688743/pa-k	False	0	1572952667	N/A	1572952667	58710236	58693083
['c#', 'asp.net', '.net']	11	6185004	registered	https://www.gravatar.com/avatar/f163c9c493da0a154570c81031bc08d5?s=128&d=identicon&r=PG&f=1	Dark Knight	https://stackoverflow.com/users/6185004/dark-knight	True	6616	3	2	1572952641	1460652308	36629173	https://stackoverflow.com/questions/36629173/html-to-pdf-conversion-using-aspose	HTML to PDF conversion using Aspose	1	8287462	registered	N/A	https://www.gravatar.com/avatar/aaf0649c4872b29c53032170fc778a7d?s=128&d=identicon&r=PG&f=1	Prabhashani	https://stackoverflow.com/users/8287462/prabhashani	False	0	1572952641	N/A	1572952641	58710229	36629173
['c#', 'asp.net', '.net']	11	6185004	registered	https://www.gravatar.com/avatar/f163c9c493da0a154570c81031bc08d5?s=128&d=identicon&r=PG&f=1	Dark Knight	https://stackoverflow.com/users/6185004/dark-knight	True	6616	3	2	1572952641	1460652308	36629173	https://stackoverflow.com/questions/36629173/html-to-pdf-conversion-using-aspose	HTML to PDF conversion using Aspose	671	1368028	registered	N/A	https://www.gravatar.com/avatar/4e017baa4172d33fae9847507e5b7e96?s=128&d=identicon&r=PG	Tilal Ahmad	https://stackoverflow.com/users/1368028/tilal-ahmad	False	5	1511623672	1511623672	1460963484	36687488	36629173
['c#', 'asp.net', '.net']	11	6185004	registered	https://www.gravatar.com/avatar/f163c9c493da0a154570c81031bc08d5?s=128&d=identicon&r=PG&f=1	Dark Knight	https://stackoverflow.com/users/6185004/dark-knight	True	6616	3	2	1572952641	1460652308	36629173	https://stackoverflow.com/questions/36629173/html-to-pdf-conversion-using-aspose	HTML to PDF conversion using Aspose	1	6205218	registered	N/A	https://i.stack.imgur.com/JUuDz.jpg?s=128&g=1	Zia Haider	https://stackoverflow.com/users/6205218/zia-haider	False	0	1460653382	N/A	1460653382	36629525	36629173
['c#', '.net', 'datetime', 'rounding']	15022	1267778	registered	https://i.stack.imgur.com/myVMm.jpg?s=128&g=1	parliament	https://stackoverflow.com/users/1267778/parliament	True	23320	5	14	1572952126	1341585973	11364481	https://stackoverflow.com/questions/11364481/datetime-round-up-and-down	DateTime Round Up and Down	583	5945199	registered	N/A	https://www.gravatar.com/avatar/b7eb0406939ef1683bdba604f0aa94d6?s=128&d=identicon&r=PG&f=1	Kevin Swann	https://stackoverflow.com/users/5945199/kevin-swann	False	0	1572952126	N/A	1572952126	58710085	11364481
['c#', '.net', 'datetime', 'rounding']	15022	1267778	registered	https://i.stack.imgur.com/myVMm.jpg?s=128&g=1	parliament	https://stackoverflow.com/users/1267778/parliament	True	23320	5	14	1572952126	1341585973	11364481	https://stackoverflow.com/questions/11364481/datetime-round-up-and-down	DateTime Round Up and Down	1040	1172100	registered	N/A	https://i.stack.imgur.com/1HGZk.jpg?s=128&g=1	aj.toulan	https://stackoverflow.com/users/1172100/aj-toulan	False	36	1547841083	1547841083	1379112497	18796370	11364481
['c#', '.net', 'datetime', 'rounding']	15022	1267778	registered	https://i.stack.imgur.com/myVMm.jpg?s=128&g=1	parliament	https://stackoverflow.com/users/1267778/parliament	True	23320	5	14	1572952126	1341585973	11364481	https://stackoverflow.com/questions/11364481/datetime-round-up-and-down	DateTime Round Up and Down	73	4930511	registered	N/A	https://www.gravatar.com/avatar/32562178faee6d1a6e8ff825ab1aed92?s=128&d=identicon&r=PG&f=1	Keith Gresham	https://stackoverflow.com/users/4930511/keith-gresham	False	1	1512426685	N/A	1512426685	47643064	11364481
['c#', '.net', 'datetime', 'rounding']	15022	1267778	registered	https://i.stack.imgur.com/myVMm.jpg?s=128&g=1	parliament	https://stackoverflow.com/users/1267778/parliament	True	23320	5	14	1572952126	1341585973	11364481	https://stackoverflow.com/questions/11364481/datetime-round-up-and-down	DateTime Round Up and Down	4458	1115220	registered	62	https://www.gravatar.com/avatar/4b4da70bef68f9e309c46e2661d4eeb8?s=128&d=identicon&r=PG	JasonS	https://stackoverflow.com/users/1115220/jasons	False	1	1449053558	1449053558	1439493640	31996737	11364481
['c#', '.net', 'datetime', 'rounding']	15022	1267778	registered	https://i.stack.imgur.com/myVMm.jpg?s=128&g=1	parliament	https://stackoverflow.com/users/1267778/parliament	True	23320	5	14	1572952126	1341585973	11364481	https://stackoverflow.com/questions/11364481/datetime-round-up-and-down	DateTime Round Up and Down	49946	116614	registered	92	https://www.gravatar.com/avatar/37b82b77d83d9db3e5b2784f2080dc3c?s=128&d=identicon&r=PG	mellamokb	https://stackoverflow.com/users/116614/mellamokb	True	13	1341586604	N/A	1341586604	11364651	11364481
['.net', 'elasticsearch', 'logging', 'elastic-stack', 'serilog']	795	604920	registered	https://www.gravatar.com/avatar/99cec1c67581c047a6653fde327ab6c1?s=128&d=identicon&r=PG	Yasir	https://stackoverflow.com/users/604920/yasir	True	1924	2	1	1572950363	1490821533	43104165	https://stackoverflow.com/questions/43104165/serilog-not-working-with-elasticsearch	Serilog not working with Elasticsearch	10703	12534	registered	94	https://www.gravatar.com/avatar/c248df6104953c22e814d3f4f65b3839?s=128&d=identicon&r=PG	Christian Dav&#233;n	https://stackoverflow.com/users/12534/christian-dav%c3%a9n	False	0	1572950363	N/A	1572950363	58709573	43104165
['.net', 'elasticsearch', 'logging', 'elastic-stack', 'serilog']	795	604920	registered	https://www.gravatar.com/avatar/99cec1c67581c047a6653fde327ab6c1?s=128&d=identicon&r=PG	Yasir	https://stackoverflow.com/users/604920/yasir	True	1924	2	1	1572950363	1490821533	43104165	https://stackoverflow.com/questions/43104165/serilog-not-working-with-elasticsearch	Serilog not working with Elasticsearch	795	604920	registered	57	https://www.gravatar.com/avatar/99cec1c67581c047a6653fde327ab6c1?s=128&d=identicon&r=PG	Yasir	https://stackoverflow.com/users/604920/yasir	False	1	1493420948	N/A	1493420948	43690037	43104165
['c#', '.net', 'caching', 'c#-4.0', 'memorycache']	1894	124266	registered	https://www.gravatar.com/avatar/ca946623d9c17b2e5aa01f77dcb3f241?s=128&d=identicon&r=PG	Jason	https://stackoverflow.com/users/124266/jason	True	5499	3	5	1572950337	1318413252	7738244	https://stackoverflow.com/questions/7738244/c-4-0-memorycache-how-to-evict-dependent-cache-entries-when-changes-are-made	C# 4.0 MemoryCache - how to evict dependent cache entries when changes are made to their dependencies	20	6678909	registered	N/A	https://www.gravatar.com/avatar/784d1537251dea2ac2a25e11667abcaa?s=128&d=identicon&r=PG&f=1	Henrik M Madsen	https://stackoverflow.com/users/6678909/henrik-m-madsen	False	0	1572950337	N/A	1572950337	58709563	7738244
['c#', '.net', 'caching', 'c#-4.0', 'memorycache']	1894	124266	registered	https://www.gravatar.com/avatar/ca946623d9c17b2e5aa01f77dcb3f241?s=128&d=identicon&r=PG	Jason	https://stackoverflow.com/users/124266/jason	True	5499	3	5	1572950337	1318413252	7738244	https://stackoverflow.com/questions/7738244/c-4-0-memorycache-how-to-evict-dependent-cache-entries-when-changes-are-made	C# 4.0 MemoryCache - how to evict dependent cache entries when changes are made to their dependencies	31	3444173	registered	N/A	https://www.gravatar.com/avatar/03cd21914a34a8f06e320c58160c6982?s=128&d=identicon&r=PG&f=1	NCCHI	https://stackoverflow.com/users/3444173/ncchi	False	3	1395354394	N/A	1395354394	22546471	7738244
['c#', '.net', 'caching', 'c#-4.0', 'memorycache']	1894	124266	registered	https://www.gravatar.com/avatar/ca946623d9c17b2e5aa01f77dcb3f241?s=128&d=identicon&r=PG	Jason	https://stackoverflow.com/users/124266/jason	True	5499	3	5	1572950337	1318413252	7738244	https://stackoverflow.com/questions/7738244/c-4-0-memorycache-how-to-evict-dependent-cache-entries-when-changes-are-made	C# 4.0 MemoryCache - how to evict dependent cache entries when changes are made to their dependencies	76	1524192	registered	N/A	https://www.gravatar.com/avatar/19975d186363fab9280eb7b57e0114e0?s=128&d=identicon&r=PG	radek	https://stackoverflow.com/users/1524192/radek	True	6	1342199777	N/A	1342199777	11475247	7738244
['c#', '.net', 'windows', 'service', 'windows-10']	51	10626372	registered	https://lh3.googleusercontent.com/--YgBJoVuqzE/AAAAAAAAAAI/AAAAAAAAAFo/H-B06RUpSh8/photo.jpg?sz=128	semptra	https://stackoverflow.com/users/10626372/semptra	True	11090	3	4	1572949916	1542575551	53365517	https://stackoverflow.com/questions/53365517/could-not-start-windows-service-error-1064	Could not start Windows Service, Error 1064	2307	3703534	registered	75	https://i.stack.imgur.com/lnvR2.jpg?s=128&g=1	Sachith	https://stackoverflow.com/users/3703534/sachith	False	1	1572949916	N/A	1572949916	58709438	53365517
['c#', '.net', 'windows', 'service', 'windows-10']	51	10626372	registered	https://lh3.googleusercontent.com/--YgBJoVuqzE/AAAAAAAAAAI/AAAAAAAAAFo/H-B06RUpSh8/photo.jpg?sz=128	semptra	https://stackoverflow.com/users/10626372/semptra	True	11090	3	4	1572949916	1542575551	53365517	https://stackoverflow.com/questions/53365517/could-not-start-windows-service-error-1064	Could not start Windows Service, Error 1064	4492	2798367	registered	75	https://i.stack.imgur.com/W1Cqc.png?s=128&g=1	ne1410s	https://stackoverflow.com/users/2798367/ne1410s	False	3	1563526217	1563526217	1563525677	57108680	53365517
['c#', '.net', 'windows', 'service', 'windows-10']	51	10626372	registered	https://lh3.googleusercontent.com/--YgBJoVuqzE/AAAAAAAAAAI/AAAAAAAAAFo/H-B06RUpSh8/photo.jpg?sz=128	semptra	https://stackoverflow.com/users/10626372/semptra	True	11090	3	4	1572949916	1542575551	53365517	https://stackoverflow.com/questions/53365517/could-not-start-windows-service-error-1064	Could not start Windows Service, Error 1064	99	2367402	registered	N/A	https://www.gravatar.com/avatar/f45d835496179ca8da1ebbdd01ab4007?s=128&d=identicon&r=PG	Elmer	https://stackoverflow.com/users/2367402/elmer	False	0	1557946014	N/A	1557946014	56155865	53365517
['c#', '.net', 'log4net', 'log4net-configuration']	1772	566745	registered	https://www.gravatar.com/avatar/716d8f128816fdcef3cd9f59b2e39ec9?s=128&d=identicon&r=PG	Oleg	https://stackoverflow.com/users/566745/oleg	True	23	1	0	1572949167	1572516873	58641058	https://stackoverflow.com/questions/58641058/how-to-filter-log-records-in-an-application	How to filter log records in an application?	1772	566745	registered	67	https://www.gravatar.com/avatar/716d8f128816fdcef3cd9f59b2e39ec9?s=128&d=identicon&r=PG	Oleg	https://stackoverflow.com/users/566745/oleg	True	0	1572949167	N/A	1572949167	58709203	58641058
['c#', '.net', 'excel', 'csv']	1	4965491	registered	https://graph.facebook.com/1658660844366349/picture?type=large	Asmita Suman	https://stackoverflow.com/users/4965491/asmita-suman	False	24	1	0	1572948024	1572947682	58708729	https://stackoverflow.com/questions/58708729/is-there-a-way-to-read-data-from-csv-and-write-data-to-csv-in-c-without-using-a	Is there a way to read data from csv and write data to csv in c# without using a data table?	36	5649213	registered	N/A	https://www.gravatar.com/avatar/ab9c7033cedf4332c46fcfe9d9c140f8?s=128&d=identicon&r=PG&f=1	Kieken72	https://stackoverflow.com/users/5649213/kieken72	False	0	1572948024	N/A	1572948024	58708852	58708729
['.net', 'ubuntu', 'puppeteer', 'ubuntu-18.04', 'puppeteer-sharp']	53	9046018	registered	https://www.gravatar.com/avatar/38d6f173176d1fb4c4c0085d5d1e1ddd?s=128&d=identicon&r=PG&f=1	Сергей	https://stackoverflow.com/users/9046018/%d0%a1%d0%b5%d1%80%d0%b3%d0%b5%d0%b9	False	23	1	0	1572946562	1572887314	58698095	https://stackoverflow.com/questions/58698095/how-to-launch-puppeteersharp-on-server-ubuntu-18-04-3-lts-system-componentmodel	How to launch PuppeteerSharp on server ubuntu 18.04.3 LTS? System.ComponentModel.Win32Exception (13): Permission denied	53	9046018	registered	N/A	https://www.gravatar.com/avatar/38d6f173176d1fb4c4c0085d5d1e1ddd?s=128&d=identicon&r=PG&f=1	Сергей	https://stackoverflow.com/users/9046018/%d0%a1%d0%b5%d1%80%d0%b3%d0%b5%d0%b9	False	0	1572946562	N/A	1572946562	58708383	58698095
['.net', 'sql-server', 'logging', 'sql-server-2008-r2', 'sqlclr']	9325	452199	registered	https://www.gravatar.com/avatar/f1bae96abd741a20b56b1d61012b956c?s=128&d=identicon&r=PG	Harvey Kwok	https://stackoverflow.com/users/452199/harvey-kwok	True	45184	12	43	1572943324	1313115251	7034969	https://stackoverflow.com/questions/7034969/sql-server-stops-loading-assembly	SQL Server stops loading assembly	1	6839364	registered	N/A	https://i.stack.imgur.com/NKJVt.jpg?s=128&g=1	Anirudh singh	https://stackoverflow.com/users/6839364/anirudh-singh	False	0	1572943324	1572943324	1571986645	58553661	7034969
['.net', 'sql-server', 'logging', 'sql-server-2008-r2', 'sqlclr']	9325	452199	registered	https://www.gravatar.com/avatar/f1bae96abd741a20b56b1d61012b956c?s=128&d=identicon&r=PG	Harvey Kwok	https://stackoverflow.com/users/452199/harvey-kwok	True	45184	12	43	1572943324	1313115251	7034969	https://stackoverflow.com/questions/7034969/sql-server-stops-loading-assembly	SQL Server stops loading assembly	1	12159735	registered	N/A	https://www.gravatar.com/avatar/dc5dbaa4ff8da50b665abcc54bf96b51?s=128&d=identicon&r=PG	Hussien Ali	https://stackoverflow.com/users/12159735/hussien-ali	False	0	1570116201	1570116201	1570112024	58221028	7034969
['.net', 'sql-server', 'logging', 'sql-server-2008-r2', 'sqlclr']	9325	452199	registered	https://www.gravatar.com/avatar/f1bae96abd741a20b56b1d61012b956c?s=128&d=identicon&r=PG	Harvey Kwok	https://stackoverflow.com/users/452199/harvey-kwok	True	45184	12	43	1572943324	1313115251	7034969	https://stackoverflow.com/questions/7034969/sql-server-stops-loading-assembly	SQL Server stops loading assembly	3067	48348	registered	82	https://www.gravatar.com/avatar/7ae85605232e945cf097764f2805f483?s=128&d=identicon&r=PG	Ian Grainger	https://stackoverflow.com/users/48348/ian-grainger	False	6	1516804747	1516804747	1516804354	48424924	7034969
['.net', 'sql-server', 'logging', 'sql-server-2008-r2', 'sqlclr']	9325	452199	registered	https://www.gravatar.com/avatar/f1bae96abd741a20b56b1d61012b956c?s=128&d=identicon&r=PG	Harvey Kwok	https://stackoverflow.com/users/452199/harvey-kwok	True	45184	12	43	1572943324	1313115251	7034969	https://stackoverflow.com/questions/7034969/sql-server-stops-loading-assembly	SQL Server stops loading assembly	3718	490614	registered	91	https://i.stack.imgur.com/RQt27.jpg?s=128&g=1	sweetfa	https://stackoverflow.com/users/490614/sweetfa	False	8	1469245618	N/A	1469245618	38537944	7034969
['.net', 'sql-server', 'logging', 'sql-server-2008-r2', 'sqlclr']	9325	452199	registered	https://www.gravatar.com/avatar/f1bae96abd741a20b56b1d61012b956c?s=128&d=identicon&r=PG	Harvey Kwok	https://stackoverflow.com/users/452199/harvey-kwok	True	45184	12	43	1572943324	1313115251	7034969	https://stackoverflow.com/questions/7034969/sql-server-stops-loading-assembly	SQL Server stops loading assembly	3055	238517	registered	76	https://www.gravatar.com/avatar/be1431c5f42debd34568ccffc3d20c1a?s=128&d=identicon&r=PG	mahonya	https://stackoverflow.com/users/238517/mahonya	False	21	1439781794	1439781794	1384905760	20084808	7034969
['.net', 'sql-server', 'logging', 'sql-server-2008-r2', 'sqlclr']	9325	452199	registered	https://www.gravatar.com/avatar/f1bae96abd741a20b56b1d61012b956c?s=128&d=identicon&r=PG	Harvey Kwok	https://stackoverflow.com/users/452199/harvey-kwok	True	45184	12	43	1572943324	1313115251	7034969	https://stackoverflow.com/questions/7034969/sql-server-stops-loading-assembly	SQL Server stops loading assembly	962	664628	registered	N/A	https://www.gravatar.com/avatar/7f2edbdbf195af9449d398db3169e529?s=128&d=identicon&r=PG	regeter	https://stackoverflow.com/users/664628/regeter	False	0	1390953097	N/A	1390953097	21419394	7034969
['.net', 'sql-server', 'logging', 'sql-server-2008-r2', 'sqlclr']	9325	452199	registered	https://www.gravatar.com/avatar/f1bae96abd741a20b56b1d61012b956c?s=128&d=identicon&r=PG	Harvey Kwok	https://stackoverflow.com/users/452199/harvey-kwok	True	45184	12	43	1572943324	1313115251	7034969	https://stackoverflow.com/questions/7034969/sql-server-stops-loading-assembly	SQL Server stops loading assembly	826	114169	registered	71	https://www.gravatar.com/avatar/ef96e3642e9f28496c7a69563305d8ed?s=128&d=identicon&r=PG	100r	https://stackoverflow.com/users/114169/100r	False	1	1383320055	N/A	1383320055	19729983	7034969
['.net', 'sql-server', 'logging', 'sql-server-2008-r2', 'sqlclr']	9325	452199	registered	https://www.gravatar.com/avatar/f1bae96abd741a20b56b1d61012b956c?s=128&d=identicon&r=PG	Harvey Kwok	https://stackoverflow.com/users/452199/harvey-kwok	True	45184	12	43	1572943324	1313115251	7034969	https://stackoverflow.com/questions/7034969/sql-server-stops-loading-assembly	SQL Server stops loading assembly	254142	105929	registered	67	https://www.gravatar.com/avatar/414213a8181616151fe73334532746ab?s=128&d=identicon&r=PG	Remus Rusanu	https://stackoverflow.com/users/105929/remus-rusanu	True	47	1375909338	1375909338	1315418685	7338444	7034969
['.net', 'sql-server', 'logging', 'sql-server-2008-r2', 'sqlclr']	9325	452199	registered	https://www.gravatar.com/avatar/f1bae96abd741a20b56b1d61012b956c?s=128&d=identicon&r=PG	Harvey Kwok	https://stackoverflow.com/users/452199/harvey-kwok	True	45184	12	43	1572943324	1313115251	7034969	https://stackoverflow.com/questions/7034969/sql-server-stops-loading-assembly	SQL Server stops loading assembly	2489	1780760	registered	N/A	https://i.stack.imgur.com/DHWYq.jpg?s=128&g=1	Ehsan Mirsaeedi	https://stackoverflow.com/users/1780760/ehsan-mirsaeedi	False	33	1352109097	N/A	1352109097	13229571	7034969
['.net', 'sql-server', 'logging', 'sql-server-2008-r2', 'sqlclr']	9325	452199	registered	https://www.gravatar.com/avatar/f1bae96abd741a20b56b1d61012b956c?s=128&d=identicon&r=PG	Harvey Kwok	https://stackoverflow.com/users/452199/harvey-kwok	True	45184	12	43	1572943324	1313115251	7034969	https://stackoverflow.com/questions/7034969/sql-server-stops-loading-assembly	SQL Server stops loading assembly	51	1788773	unregistered	N/A	https://www.gravatar.com/avatar/6c90e2dc9c3aad69437d837acb9c8e1b?s=128&d=identicon&r=PG	Hugues	https://stackoverflow.com/users/1788773/hugues	False	5	1351691691	N/A	1351691691	13159611	7034969
['.net', 'sql-server', 'logging', 'sql-server-2008-r2', 'sqlclr']	9325	452199	registered	https://www.gravatar.com/avatar/f1bae96abd741a20b56b1d61012b956c?s=128&d=identicon&r=PG	Harvey Kwok	https://stackoverflow.com/users/452199/harvey-kwok	True	45184	12	43	1572943324	1313115251	7034969	https://stackoverflow.com/questions/7034969/sql-server-stops-loading-assembly	SQL Server stops loading assembly	17521	215057	registered	70	https://www.gravatar.com/avatar/3f80e8846b05b164cbad6fb5d2580703?s=128&d=identicon&r=PG	TheCodeKing	https://stackoverflow.com/users/215057/thecodeking	False	-1	1315064718	N/A	1315064718	7294099	7034969
['.net', 'sql-server', 'logging', 'sql-server-2008-r2', 'sqlclr']	9325	452199	registered	https://www.gravatar.com/avatar/f1bae96abd741a20b56b1d61012b956c?s=128&d=identicon&r=PG	Harvey Kwok	https://stackoverflow.com/users/452199/harvey-kwok	True	45184	12	43	1572943324	1313115251	7034969	https://stackoverflow.com/questions/7034969/sql-server-stops-loading-assembly	SQL Server stops loading assembly	3381	538609	registered	N/A	https://www.gravatar.com/avatar/8c404f5e39a3a1d189cb4c1406dfb5de?s=128&d=identicon&r=PG	brian	https://stackoverflow.com/users/538609/brian	False	0	1313126492	1313126492	1313125052	7035747	7034969
['c#', '.net', 'task-parallel-library', 'conceptual', 'synchronizationcontext']	35823	183367	registered	https://www.gravatar.com/avatar/dfc0bdcb4525f87e5dbd731a23240862?s=128&d=identicon&r=PG	Julien Lebosquain	https://stackoverflow.com/users/183367/julien-lebosquain	True	16518	5	60	1572941723	1311428046	6800705	https://stackoverflow.com/questions/6800705/why-is-taskscheduler-current-the-default-taskscheduler	Why is TaskScheduler.Current the default TaskScheduler?	9940	232175	registered	62	https://www.gravatar.com/avatar/3f38310d52441922f89035fa1cad43fc?s=128&d=identicon&r=PG&f=1	Matthias	https://stackoverflow.com/users/232175/matthias	False	6	1572940264	1572940264	1321796380	8201874	6800705
['c#', '.net', 'task-parallel-library', 'conceptual', 'synchronizationcontext']	35823	183367	registered	https://www.gravatar.com/avatar/dfc0bdcb4525f87e5dbd731a23240862?s=128&d=identicon&r=PG	Julien Lebosquain	https://stackoverflow.com/users/183367/julien-lebosquain	True	16518	5	60	1572941723	1311428046	6800705	https://stackoverflow.com/questions/6800705/why-is-taskscheduler-current-the-default-taskscheduler	Why is TaskScheduler.Current the default TaskScheduler?	4101	414911	registered	72	https://www.gravatar.com/avatar/2a694de25a30e626f92e02a19e908400?s=128&d=identicon&r=PG	testalino	https://stackoverflow.com/users/414911/testalino	False	5	1377675608	N/A	1377675608	18481967	6800705
['c#', '.net', 'task-parallel-library', 'conceptual', 'synchronizationcontext']	35823	183367	registered	https://www.gravatar.com/avatar/dfc0bdcb4525f87e5dbd731a23240862?s=128&d=identicon&r=PG	Julien Lebosquain	https://stackoverflow.com/users/183367/julien-lebosquain	True	16518	5	60	1572941723	1311428046	6800705	https://stackoverflow.com/questions/6800705/why-is-taskscheduler-current-the-default-taskscheduler	Why is TaskScheduler.Current the default TaskScheduler?	8101	280392	registered	91	https://i.stack.imgur.com/fGsCj.jpg?s=128&g=1	Ren&#233;	https://stackoverflow.com/users/280392/ren%c3%a9	False	0	1369992611	N/A	1369992611	16854123	6800705
['c#', '.net', 'task-parallel-library', 'conceptual', 'synchronizationcontext']	35823	183367	registered	https://www.gravatar.com/avatar/dfc0bdcb4525f87e5dbd731a23240862?s=128&d=identicon&r=PG	Julien Lebosquain	https://stackoverflow.com/users/183367/julien-lebosquain	True	16518	5	60	1572941723	1311428046	6800705	https://stackoverflow.com/questions/6800705/why-is-taskscheduler-current-the-default-taskscheduler	Why is TaskScheduler.Current the default TaskScheduler?	9159	1016	registered	100	https://www.gravatar.com/avatar/a1484124a17e7b3dbe4128f96233d918?s=128&d=identicon&r=PG	Rory MacLeod	https://stackoverflow.com/users/1016/rory-macleod	False	3	1361987806	N/A	1361987806	15118970	6800705
['c#', '.net', 'task-parallel-library', 'conceptual', 'synchronizationcontext']	35823	183367	registered	https://www.gravatar.com/avatar/dfc0bdcb4525f87e5dbd731a23240862?s=128&d=identicon&r=PG	Julien Lebosquain	https://stackoverflow.com/users/183367/julien-lebosquain	True	16518	5	60	1572941723	1311428046	6800705	https://stackoverflow.com/questions/6800705/why-is-taskscheduler-current-the-default-taskscheduler	Why is TaskScheduler.Current the default TaskScheduler?	187150	41071	registered	81	https://www.gravatar.com/avatar/0ec0f5be7749c8cc8ccda4a809103f36?s=128&d=identicon&r=PG	svick	https://stackoverflow.com/users/41071/svick	False	18	1311430942	N/A	1311430942	6800983	6800705
['c#', '.net', 'windows', 'winforms', 'templates']	3789	765955	registered	https://www.gravatar.com/avatar/fabb609e847f254eff6c097bbb876c9f?s=128&d=identicon&r=PG	Slappy	https://stackoverflow.com/users/765955/slappy	True	35	1	0	1572941547	1572939708	58706605	https://stackoverflow.com/questions/58706605/pass-type-as-a-parameter-to-template-function	Pass Type as a parameter to template function	830418	23354	moderator	100	https://i.stack.imgur.com/3vbu5.jpg?s=128&g=1	Marc Gravell	https://stackoverflow.com/users/23354/marc-gravell	False	1	1572941547	N/A	1572941547	58707025	58706605
['c#', '.net', 'post', 'httpwebrequest', 'httprequest']	11620	465408	registered	https://www.gravatar.com/avatar/e184f0333df7c782abcad22359f9e695?s=128&d=identicon&r=PG	Hooch	https://stackoverflow.com/users/465408/hooch	True	1452362	11	1018	1572938576	1288015558	4015324	https://stackoverflow.com/questions/4015324/how-to-make-http-post-web-request	How to make HTTP POST web request	4771	460084	registered	81	https://www.gravatar.com/avatar/da1ca34cd223036fca4443fe8187b2fd?s=128&d=identicon&r=PG	kofifus	https://stackoverflow.com/users/460084/kofifus	False	0	1572938576	1572938576	1572595164	58655897	4015324
['c#', '.net', 'post', 'httpwebrequest', 'httprequest']	11620	465408	registered	https://www.gravatar.com/avatar/e184f0333df7c782abcad22359f9e695?s=128&d=identicon&r=PG	Hooch	https://stackoverflow.com/users/465408/hooch	True	1452362	11	1018	1572938576	1288015558	4015324	https://stackoverflow.com/questions/4015324/how-to-make-http-post-web-request	How to make HTTP POST web request	47812	483349	registered	67	https://www.gravatar.com/avatar/7fdce7d641950336054a02853c0b85f1?s=128&d=identicon&r=PG	Evan Mulawski	https://stackoverflow.com/users/483349/evan-mulawski	True	1981	1567361298	1567361298	1288015687	4015346	4015324
['c#', '.net', 'post', 'httpwebrequest', 'httprequest']	11620	465408	registered	https://www.gravatar.com/avatar/e184f0333df7c782abcad22359f9e695?s=128&d=identicon&r=PG	Hooch	https://stackoverflow.com/users/465408/hooch	True	1452362	11	1018	1572938576	1288015558	4015324	https://stackoverflow.com/questions/4015324/how-to-make-http-post-web-request	How to make HTTP POST web request	51	8803505	registered	N/A	https://www.gravatar.com/avatar/eb5885d4b97758611e6d504127aec724?s=128&d=identicon&r=PG&f=1	user8803505	https://stackoverflow.com/users/8803505/user8803505	False	2	1564130273	1564130273	1540584069	53015576	4015324
